id,key,value,type
651672036,building,house,regular
651672036,height,4.6000000000,regular
651672037,building,yes,regular
651672038,building,public,regular
651672039,city,Bothell,addr
651672039,housenumber,23318,addr
651672039,postcode,98021,addr
651672039,street,3rd Place West,addr
651672039,building,house,regular
651672039,height,4.6000000000,regular
651672040,building,yes,regular
651672041,building,yes,regular
651672042,building,yes,regular
651672043,building,yes,regular
651672044,building,yes,regular
651672045,building,yes,regular
651672046,building,yes,regular
651672047,building,yes,regular
651672048,building,yes,regular
651672049,building,yes,regular
651672050,building,yes,regular
651672051,building,yes,regular
651672052,building,yes,regular
651672053,building,yes,regular
651672054,building,yes,regular
651672055,building,yes,regular
651672056,building,yes,regular
651672057,building,yes,regular
651672058,building,yes,regular
651672059,building,yes,regular
651672060,building,yes,regular
651672061,building,yes,regular
651672062,building,yes,regular
651672063,building,yes,regular
651672064,building,yes,regular
651672065,building,yes,regular
651672066,building,yes,regular
651672068,building,yes,regular
651672069,building,yes,regular
651672070,building,yes,regular
651672071,building,yes,regular
651672072,building,yes,regular
651672073,building,yes,regular
651672073,height,4.6000000000,regular
651672074,building,yes,regular
651672074,height,4.6000000000,regular
651672075,building,yes,regular
651672076,building,yes,regular
651672077,building,yes,regular
651672078,building,yes,regular
651672079,building,yes,regular
651672080,building,yes,regular
651672081,building,yes,regular
651672081,height,4.6000000000,regular
651672082,building,yes,regular
651672083,building,yes,regular
651672084,building,yes,regular
651672085,building,yes,regular
651672086,building,yes,regular
651672087,building,yes,regular
651672088,building,yes,regular
651672089,building,yes,regular
651672090,building,yes,regular
651672091,building,yes,regular
651672092,building,yes,regular
651672093,building,yes,regular
651672094,building,yes,regular
651672096,building,yes,regular
651672098,building,yes,regular
651672100,building,yes,regular
651672102,building,yes,regular
651672104,building,yes,regular
651672105,building,yes,regular
651672107,building,yes,regular
651672109,building,yes,regular
651672111,building,yes,regular
651672113,building,yes,regular
651672115,building,yes,regular
651672117,building,yes,regular
651672119,building,yes,regular
651672121,building,public,regular
651672123,building,yes,regular
651672125,building,public,regular
651672126,building,yes,regular
651672126,height,4.6000000000,regular
651672127,building,yes,regular
651672128,building,yes,regular
651672129,building,yes,regular
651672130,building,yes,regular
651672131,building,yes,regular
651672132,building,yes,regular
651672134,building,yes,regular
651672135,building,yes,regular
651672136,building,yes,regular
651672137,building,yes,regular
651672138,building,yes,regular
651672139,building,yes,regular
651672140,building,yes,regular
651672141,building,yes,regular
651672142,building,yes,regular
651672143,building,yes,regular
651672144,building,yes,regular
651672145,building,yes,regular
651672146,building,yes,regular
651672147,building,yes,regular
651672148,building,yes,regular
651672149,building,yes,regular
651672150,building,yes,regular
651672151,building,yes,regular
651672152,building,yes,regular
651672153,building,yes,regular
651672154,building,yes,regular
651672155,building,yes,regular
651672156,building,yes,regular
651672157,building,yes,regular
651672158,building,yes,regular
651672159,building,yes,regular
651672160,building,yes,regular
651672161,building,yes,regular
651672162,building,yes,regular
651672163,building,yes,regular
651672164,building,yes,regular
651672165,building,yes,regular
651672166,building,yes,regular
651672167,building,yes,regular
651672168,building,yes,regular
651672169,building,yes,regular
651672170,building,yes,regular
651672171,building,yes,regular
651672172,building,yes,regular
651672173,building,yes,regular
651672174,building,yes,regular
651672175,building,yes,regular
651672175,height,4.6000000000,regular
651672176,building,yes,regular
651672177,building,yes,regular
651672178,building,yes,regular
651672179,building,yes,regular
651672180,building,yes,regular
651672181,building,yes,regular
651672182,building,yes,regular
651672183,building,yes,regular
651672184,building,yes,regular
651672185,building,yes,regular
651672186,building,yes,regular
651672187,building,yes,regular
651672188,building,yes,regular
651672189,building,yes,regular
651672190,building,yes,regular
651672191,building,yes,regular
651672192,building,yes,regular
651672193,building,yes,regular
651672194,building,yes,regular
651672195,building,yes,regular
651672196,building,yes,regular
651672197,building,yes,regular
651672198,building,yes,regular
651672199,building,yes,regular
651672200,building,yes,regular
651672201,building,yes,regular
651672202,building,yes,regular
651672203,building,yes,regular
651672204,building,yes,regular
651672205,building,yes,regular
651672206,building,yes,regular
651672207,building,yes,regular
651672208,building,yes,regular
651672209,building,yes,regular
651672210,building,yes,regular
651672211,building,yes,regular
651672212,building,yes,regular
651672213,building,yes,regular
651672214,building,yes,regular
651672215,building,yes,regular
651672216,building,yes,regular
651672217,building,yes,regular
651672218,building,yes,regular
651672219,building,yes,regular
651672220,building,yes,regular
651672221,building,yes,regular
651672222,building,yes,regular
651672223,building,yes,regular
651672224,building,yes,regular
651672225,building,yes,regular
651672226,building,yes,regular
651672227,building,yes,regular
651672228,building,yes,regular
651672229,city,Bothell,addr
651672229,housenumber,23835,addr
651672229,postcode,98021,addr
651672229,street,5th Avenue West,addr
651672229,building,yes,regular
651672230,building,yes,regular
651672231,building,yes,regular
651672232,building,yes,regular
651672233,building,yes,regular
651672234,building,yes,regular
651672235,building,yes,regular
651672237,building,yes,regular
651672237,height,4.6000000000,regular
651672238,building,yes,regular
651672239,building,yes,regular
651672239,height,4.6000000000,regular
651672240,building,yes,regular
651672241,building,yes,regular
651672242,building,yes,regular
651672243,building,yes,regular
651672245,building,yes,regular
651672246,building,yes,regular
651672247,building,yes,regular
651672247,height,4.6000000000,regular
651672248,building,public,regular
651672248,height,4.6000000000,regular
651672249,building,public,regular
651672249,height,4.6000000000,regular
651672250,city,Bothell,addr
651672250,housenumber,130,addr
651672250,postcode,98021,addr
651672250,street,228th Street Southwest,addr
651672250,building,public,regular
651672250,height,4.6000000000,regular
651672250,name,FEMA Region X,regular
651672251,building,public,regular
651672252,building,public,regular
651672253,building,public,regular
651672254,building,public,regular
651672255,building,public,regular
651672256,building,yes,regular
651672257,building,yes,regular
651672258,building,yes,regular
651672258,height,4.6000000000,regular
651672259,building,yes,regular
651672259,height,4.6000000000,regular
651672260,city,Bothell,addr
651672260,housenumber,23400,addr
651672260,postcode,98021,addr
651672260,street,5th Avenue West,addr
651672260,building,yes,regular
651672260,height,4.6000000000,regular
651672261,building,public,regular
651672261,height,4.6000000000,regular
651672262,building,public,regular
651672262,height,4.6000000000,regular
651672263,building,public,regular
651672263,height,4.6000000000,regular
651672264,building,public,regular
651672264,height,4.6000000000,regular
651672265,building,public,regular
651672265,height,4.6000000000,regular
651672266,building,public,regular
651672267,building,public,regular
651672268,building,roof,regular
651672268,height,4.6000000000,regular
651672269,city,Bothell,addr
651672269,housenumber,23910,addr
651672269,postcode,98021,addr
651672269,street,7th Avenue West,addr
651672269,building,house,regular
651672270,city,Bothell,addr
651672270,housenumber,23406,addr
651672270,postcode,98021,addr
651672270,street,Meridian Avenue South,addr
651672270,building,house,regular
651672270,height,4.6000000000,regular
651672271,city,Bothell,addr
651672271,housenumber,6,addr
651672271,postcode,98021,addr
651672271,street,232nd Place Southwest,addr
651672271,building,house,regular
651672271,height,4.6000000000,regular
651672272,city,Bothell,addr
651672272,housenumber,23227,addr
651672272,postcode,98021,addr
651672272,street,1st Avenue West,addr
651672272,building,house,regular
651672274,city,Bothell,addr
651672274,housenumber,23311,addr
651672274,postcode,98021,addr
651672274,street,1st Avenue West,addr
651672274,building,house,regular
651672274,height,4.6000000000,regular
651672275,city,Bothell,addr
651672275,housenumber,15,addr
651672275,postcode,98021,addr
651672275,street,234th Place Southwest,addr
651672275,building,house,regular
651672275,height,4.6000000000,regular
651672276,city,Bothell,addr
651672276,housenumber,216,addr
651672276,postcode,98021,addr
651672276,street,233rd Street Southwest,addr
651672276,building,house,regular
651672276,height,4.6000000000,regular
651672277,city,Bothell,addr
651672277,housenumber,305,addr
651672277,postcode,98021,addr
651672277,street,234th Street Southwest,addr
651672277,building,house,regular
651672277,height,4.6000000000,regular
651672278,city,Bothell,addr
651672278,housenumber,301,addr
651672278,postcode,98021,addr
651672278,street,233rd Street Southwest,addr
651672278,building,house,regular
651672278,height,4.6000000000,regular
651672279,city,Bothell,addr
651672279,housenumber,219,addr
651672279,postcode,98021,addr
651672279,street,233rd Street Southwest,addr
651672279,building,house,regular
651672279,height,4.6000000000,regular
651672280,city,Bothell,addr
651672280,housenumber,106,addr
651672280,postcode,98021,addr
651672280,street,232nd Place Southwest,addr
651672280,building,house,regular
651672280,height,4.6000000000,regular
651672281,city,Bothell,addr
651672281,housenumber,100,addr
651672281,postcode,98021,addr
651672281,street,232nd Place Southwest,addr
651672281,building,house,regular
651672281,height,4.6000000000,regular
651672282,city,Bothell,addr
651672282,housenumber,101,addr
651672282,postcode,98021,addr
651672282,street,233rd Place Southwest,addr
651672282,building,house,regular
651672282,height,4.6000000000,regular
651672283,city,Bothell,addr
651672283,housenumber,123,addr
651672283,postcode,98021,addr
651672283,street,234th Place Southwest,addr
651672283,building,house,regular
651672283,height,4.6000000000,regular
651672284,city,Bothell,addr
651672284,housenumber,310,addr
651672284,postcode,98021,addr
651672284,street,234th Street Southwest,addr
651672284,building,house,regular
651672284,height,4.6000000000,regular
651672285,building,roof,regular
651672285,height,4.6000000000,regular
651672286,city,Bothell,addr
651672286,housenumber,229,addr
651672286,postcode,98021,addr
651672286,street,240th Street Southwest,addr
651672286,building,house,regular
651672286,height,4.6000000000,regular
651672287,city,Bothell,addr
651672287,housenumber,23925,addr
651672287,postcode,98021,addr
651672287,street,7th Avenue West,addr
651672287,building,house,regular
651672287,height,4.6000000000,regular
651672288,city,Bothell,addr
651672288,housenumber,208,addr
651672288,postcode,98021,addr
651672288,street,239th Street Southwest,addr
651672288,building,house,regular
651672288,height,4.6000000000,regular
651672289,city,Bothell,addr
651672289,housenumber,23703,addr
651672289,postcode,98021,addr
651672289,street,Meridian Place West,addr
651672289,building,house,regular
651672289,height,4.6000000000,regular
651672290,city,Bothell,addr
651672290,housenumber,23611,addr
651672290,postcode,98021,addr
651672290,street,Meridian Place West,addr
651672290,building,house,regular
651672290,height,4.6000000000,regular
651672291,city,Bothell,addr
651672291,housenumber,230,addr
651672291,postcode,98021,addr
651672291,street,239th Street Southwest,addr
651672291,building,house,regular
651672292,city,Bothell,addr
651672292,housenumber,317,addr
651672292,postcode,98021,addr
651672292,street,240th Street Southwest,addr
651672292,building,house,regular
651672293,city,Bothell,addr
651672293,housenumber,23620,addr
651672293,postcode,98021,addr
651672293,street,Meridian Place West,addr
651672293,building,house,regular
651672293,height,4.6000000000,regular
